"code","npias","name","city","state","ADO","service_level","district","id","grant_id","airport_id","npr","description","total","stimulus","discretionary","entitlement","fiscal_year"
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,48867,"3-42-0081-089-2006","PIT",61,"Environmental Mitigation",2663274.00,0.00,2663274.00,0.00,2006
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,48870,"3-42-0081-090-2006","PIT",48,"Acquire Snow Removal Equipment",37176.00,0.00,0.00,37176.00,2006
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,48890,"3-42-0081-091-2006","PIT",62,"Rehabilitate Apron",1706472.00,0.00,1225833.00,480639.00,2006
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,48891,"3-42-0081-091-2006","PIT",41,"Construct Snow Removal Equipment Building",839634.00,0.00,839634.00,0.00,2006
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,52421,"3-42-0081-092-2007","PIT",41,"Construct Snow Removal Equipment Building",5999999.00,0.00,5999999.00,0.00,2007
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,52440,"3-42-0081-093-2007","PIT",97,"Improve Runway Safety Area",4386799.00,0.00,1959924.00,2426875.00,2007
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,52461,"3-42-0081-094-2007","PIT",58,"Safety Management System (SMS) Program",88425.00,0.00,88425.00,0.00,2007
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,52469,"3-42-0081-095-2007","PIT",61,"Construct Deicing Containment Facility",6115219.00,0.00,6115219.00,0.00,2007
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,55818,"3-42-0081-096-2008","PIT",72,"Rehabilitate Runway",827752.00,0.00,0.00,827752.00,2008
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,55819,"3-42-0081-096-2008","PIT",72,"Rehabilitate Runway",370774.00,0.00,0.00,370774.00,2008
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,55824,"3-42-0081-097-2008","PIT",97,"Improve Runway Safety Area",562500.00,0.00,0.00,562500.00,2008
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,55845,"3-42-0081-098-2008","PIT",92,"Install Guidance Signs",530169.00,0.00,375000.00,155169.00,2008
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,55846,"3-42-0081-099-2008","PIT",61,"Construct Deicing Containment Facility",6775000.00,0.00,6775000.00,0.00,2008
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,55851,"3-42-0081-100-2008","PIT",72,"Rehabilitate Runway",750557.00,0.00,309317.00,441240.00,2008
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,59640,"3-42-0081-101-2009","PIT",97,"Improve Runway Safety Area",3504202.00,0.00,3504202.00,0.00,2009
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,59641,"3-42-0081-102-2009","PIT",68,"Rehabilitate Taxiway",110414.00,0.00,0.00,110414.00,2009
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,59642,"3-42-0081-102-2009","PIT",92,"Install Guidance Signs",1612241.00,0.00,1612241.00,0.00,2009
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,59656,"3-42-0081-103-2009","PIT",98,"Acquire Aircraft Rescue & Fire Fighting Vehicle",599247.00,0.00,0.00,599247.00,2009
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,59675,"3-42-0081-104-2009","PIT",72,"Rehabilitate Runway",9770201.00,9770201.00,0.00,0.00,2009
"PIT","42-0081","Pittsburgh International","Pittsburgh","PA","HAR","P",18,59718,"3-42-0081-105-2009","PIT",68,"Rehabilitate Taxiway",211836.00,0.00,0.00,211836.00,2009
"9G1","42-0097","Rock","Pittsburgh","PA","HAR","",,,"","",,"",,,,,
"PTW","42-0114","Pottstown Limerick","Pottstown","PA","HAR","",,,"","",,"",,,,,
"N47","42-0083","Pottstown Municipal","Pottstown","PA","HAR","",,,"","",,"",,,,,
"ZER","42-0084","Schuylkill County /Joe Zerbey/","Pottsville","PA","HAR","",,,"","",,"",,,,,
"N35","42-0086","Punxsutawney Municipal","Punxsutawney","PA","HAR","",,,"","",,"",,,,,
"UKT","42-0087","Quakertown","Quakertown","PA","HAR","GA",8,59677,"3-42-0087-004-2009","UKT",70,"Rehabilitate Runway",1891950.00,1891950.00,0.00,0.00,2009
"RDG","42-0088","Reading Regional/Carl A Spaatz Field","Reading","PA","HAR","GA",16,45144,"3-42-0088-040-2005","RDG",48,"Acquire Snow Removal Equipment",32279.00,0.00,3327.00,28952.00,2005
"RDG","42-0088","Reading Regional/Carl A Spaatz Field","Reading","PA","HAR","GA",16,45145,"3-42-0088-040-2005","RDG",72,"Rehabilitate Runway",16765.00,0.00,0.00,16765.00,2005
"RDG","42-0088","Reading Regional/Carl A Spaatz Field","Reading","PA","HAR","GA",16,48860,"3-42-0088-041-2006","RDG",92,"Install Guidance Signs",10007.00,0.00,0.00,10007.00,2006
"RDG","42-0088","Reading Regional/Carl A Spaatz Field","Reading","PA","HAR","GA",16,48861,"3-42-0088-041-2006","RDG",72,"Rehabilitate Runway",19000.00,0.00,0.00,19000.00,2006
"RDG","42-0088","Reading Regional/Carl A Spaatz Field","Reading","PA","HAR","GA",16,48862,"3-42-0088-041-2006","RDG",97,"Construct Runway Safety Area",1275683.00,0.00,0.00,1275683.00,2006
"RDG","42-0088","Reading Regional/Carl A Spaatz Field","Reading","PA","HAR","GA",16,48863,"3-42-0088-041-2006","RDG",43,"Install Miscellaneous NAVAIDS",6668.00,0.00,0.00,6668.00,2006
"RDG","42-0088","Reading Regional/Carl A Spaatz Field","Reading","PA","HAR","GA",16,52441,"3-42-0088-042-2007","RDG",97,"Construct Runway Safety Area",5436612.00,0.00,5168871.00,267741.00,2007
"RDG","42-0088","Reading Regional/Carl A Spaatz Field","Reading","PA","HAR","GA",16,52442,"3-42-0088-042-2007","RDG",48,"Acquire Snow Removal Equipment",25184.00,0.00,0.00,25184.00,2007
"RDG","42-0088","Reading Regional/Carl A Spaatz Field","Reading","PA","HAR","GA",16,52466,"3-42-0088-043-2007","RDG",97,"Improve Runway Safety Area",300000.00,0.00,300000.00,0.00,2007
"RDG","42-0088","Reading Regional/Carl A Spaatz Field","Reading","PA","HAR","GA",16,55831,"3-42-0088-044-2008","RDG",97,"Improve Runway Safety Area",2395669.00,0.00,2080563.00,315106.00,2008
"RDG","42-0088","Reading Regional/Carl A Spaatz Field","Reading","PA","HAR","GA",16,55847,"3-42-0088-045-2008","RDG",92,"Install Guidance Signs",32425.00,0.00,0.00,32425.00,2008
"RDG","42-0088","Reading Regional/Carl A Spaatz Field","Reading","PA","HAR","GA",16,59643,"3-42-0088-046-2009","RDG",72,"Rehabilitate Runway",386866.00,0.00,335005.00,51861.00,2009
"RDG","42-0088","Reading Regional/Carl A Spaatz Field","Reading","PA","HAR","GA",16,59682,"3-42-0088-047-2009","RDG",97,"Improve Runway Safety Area",4824024.00,0.00,4719550.00,104474.00,2009
"RVL","42-0089","Mifflin County","Reedsville","PA","HAR","",,,"","",,"",,,,,
"SEG","42-0091","Penn Valley","Selinsgrove","PA","HAR","",,,"","",,"",,,,,
"N79","42-0092","Northumberland County","Shamokin","PA","HAR","",,,"","",,"",,,,,
"2G9","42-0094","Somerset County","Somerset","PA","HAR","",,,"","",,"",,,,,
"OYM","42-0095","St Marys Municipal","St. Marys","PA","HAR","",,,"","",,"",,,,,
"UNV","42-0096","University Park","State College","PA","HAR","P",5,45117,"3-42-0096-037-2005","UNV",66,"Update Airport Master Plan Study",469884.00,0.00,0.00,469884.00,2005
"UNV","42-0096","University Park","State College","PA","HAR","P",5,48864,"3-42-0096-038-2006","UNV",49,"Construct Taxiway",82874.00,0.00,0.00,82874.00,2006
"UNV","42-0096","University Park","State College","PA","HAR","P",5,48865,"3-42-0096-038-2006","UNV",45,"Extend Taxiway",21279.00,0.00,0.00,21279.00,2006
"UNV","42-0096","University Park","State College","PA","HAR","P",5,48866,"3-42-0096-038-2006","UNV",22,"Construct Access Road",7839.00,0.00,0.00,7839.00,2006
"UNV","42-0096","University Park","State College","PA","HAR","P",5,48879,"3-42-0096-040-2006","UNV",40,"Acquire Land for Development",1938871.00,0.00,0.00,1938871.00,2006
"UNV","42-0096","University Park","State College","PA","HAR","P",5,52433,"3-42-0096-041-2007","UNV",41,"Security Enhancements",138559.00,0.00,0.00,138559.00,2007
"UNV","42-0096","University Park","State College","PA","HAR","P",5,52434,"3-42-0096-041-2007","UNV",84,"Install Runway Distance-To-Go Signs",16569.00,0.00,0.00,16569.00,2007
"UNV","42-0096","University Park","State College","PA","HAR","P",5,52435,"3-42-0096-041-2007","UNV",77,"Install Guidance Signs",178116.00,0.00,0.00,178116.00,2007
"UNV","42-0096","University Park","State College","PA","HAR","P",5,52436,"3-42-0096-041-2007","UNV",77,"Install Guidance Signs",302456.00,0.00,82917.00,219539.00,2007
"UNV","42-0096","University Park","State College","PA","HAR","P",5,55815,"3-42-0096-042-2008","UNV",45,"Install Weather Reporting Equipment",7125.00,0.00,0.00,7125.00,2008
"UNV","42-0096","University Park","State College","PA","HAR","P",5,55816,"3-42-0096-042-2008","UNV",49,"Construct Taxiway",365279.00,0.00,0.00,365279.00,2008
"UNV","42-0096","University Park","State College","PA","HAR","P",5,55820,"3-42-0096-043-2008","UNV",32,"Construct Building",1248309.00,0.00,0.00,1248309.00,2008
"UNV","42-0096","University Park","State College","PA","HAR","P",5,55836,"3-42-0096-044-2008","UNV",66,"Conduct Environmental Study",188522.00,0.00,0.00,188522.00,2008
"UNV","42-0096","University Park","State College","PA","HAR","P",5,59658,"3-42-0096-045-2009","UNV",48,"Install Runway Lighting",125498.00,0.00,0.00,125498.00,2009
"UNV","42-0096","University Park","State College","PA","HAR","P",5,59659,"3-42-0096-045-2009","UNV",44,"Improve Airport Drainage",93551.00,0.00,0.00,93551.00,2009
"UNV","42-0096","University Park","State College","PA","HAR","P",5,59660,"3-42-0096-045-2009","UNV",56,"Conduct Miscellaneous Study",28698.00,0.00,0.00,28698.00,2009
"UNV","42-0096","University Park","State College","PA","HAR","P",5,59708,"3-42-0096-047-2009","UNV",48,"Install Runway Lighting",1397854.00,0.00,0.00,1397854.00,2009
"UNV","42-0096","University Park","State College","PA","HAR","P",5,59709,"3-42-0096-047-2009","UNV",44,"Improve Airport Drainage",183598.00,0.00,0.00,183598.00,2009
"6G1","42-0098","Titusville","Titusville","PA","HAR","",,,"","",,"",,,,,
"N57","42-0113","New Garden","Toughkenamon","PA","HAR","",,,"","",,"",,,,,
"N27","42-0111","Bradford County","Towanda","PA","HAR","",,,"","",,"",,,,,
"AFJ","42-0101","Washington County","Washington","PA","HAR","",,,"","",,"",,,,,
"WAY","42-0102","Greene County","Waynesburg","PA","HAR","",,,"","",,"",,,,,
"N38","42-0103","Wellsboro Johnston","Wellsboro","PA","HAR","",,,"","",,"",,,,,
"OQN","42-0115","Brandywine","West Chester","PA","HAR","",,,"","",,"",,,,,
"WBW","42-0104","Wilkes-Barre Wyoming Valley","Wilkes-Barre","PA","HAR","",,,"","",,"",,,,,
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,45100,"3-42-0105-038-2005","AVP",44,"Improve Airport Drainage",99999.00,0.00,0.00,99999.00,2005
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,45101,"3-42-0105-038-2005","AVP",38,"Construct Terminal Building",3698398.00,0.00,2706996.00,991402.00,2005
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,45102,"3-42-0105-038-2005","AVP",44,"Construct Apron",2032773.00,0.00,1406000.00,626773.00,2005
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,48833,"3-42-0105-039-2006","AVP",94,"Improve Runway Safety Area",570000.00,0.00,570000.00,0.00,2006
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,48868,"3-42-0105-040-2006","AVP",94,"Improve Runway Safety Area",3909709.00,0.00,3909709.00,0.00,2006
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,48869,"3-42-0105-041-2006","AVP",38,"Construct Terminal Building",3278158.00,0.00,1762222.00,1515936.00,2006
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,48873,"3-42-0105-042-2006","AVP",44,"Construct Apron",1430341.00,0.00,1108826.00,321515.00,2006
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,52450,"3-42-0105-043-2007","AVP",94,"Improve Runway Safety Area",5426936.00,0.00,3493233.00,1933703.00,2007
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,52459,"3-42-0105-044-2007","AVP",70,"Rehabilitate Runway",6049980.00,0.00,5565587.00,484393.00,2007
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,55786,"3-42-0105-045-2008","AVP",47,"Acquire Snow Removal Equipment",1323072.00,0.00,0.00,1323072.00,2008
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,55832,"3-42-0105-046-2008","AVP",94,"Improve Runway Safety Area",2269422.00,0.00,2269422.00,0.00,2008
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,55844,"3-42-0105-047-2008","AVP",94,"Improve Runway Safety Area",641250.00,0.00,641250.00,0.00,2008
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,55849,"3-42-0105-048-2008","AVP",47,"Acquire Snow Removal Equipment",1214639.00,0.00,648899.00,565740.00,2008
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,59644,"3-42-0105-049-2009","AVP",90,"Install Guidance Signs",101678.00,0.00,0.00,101678.00,2009
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,59678,"3-42-0105-050-2009","AVP",90,"Install Guidance Signs",388600.00,388600.00,0.00,0.00,2009
"AVP","42-0105","Wilkes-Barre/Scranton International","Wilkes-Barre/Scranton","PA","HAR","P",11,59710,"3-42-0105-051-2009","AVP",60,"Rehabilitate Apron",1296300.00,0.00,0.00,1296300.00,2009
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,45148,"3-42-0106-029-2005","IPT",39,"Construct Snow Removal Equipment Building",97165.00,0.00,0.00,97165.00,2005
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,45149,"3-42-0106-029-2005","IPT",94,"Construct Runway Safety Area",809610.00,0.00,118275.00,691335.00,2005
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,48851,"3-42-0106-030-2006","IPT",60,"Rehabilitate Apron",12081.00,0.00,0.00,12081.00,2006
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,48852,"3-42-0106-030-2006","IPT",39,"Construct Snow Removal Equipment Building",797067.00,0.00,0.00,797067.00,2006
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,48853,"3-42-0106-030-2006","IPT",41,"Security Enhancements",43476.00,0.00,0.00,43476.00,2006
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,48854,"3-42-0106-030-2006","IPT",47,"Acquire Snow Removal Equipment",61483.00,0.00,0.00,61483.00,2006
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,48855,"3-42-0106-030-2006","IPT",66,"Update Airport Master Plan Study",9880.00,0.00,0.00,9880.00,2006
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,48856,"3-42-0106-030-2006","IPT",66,"Rehabilitate Taxiway Lighting",328166.00,0.00,0.00,328166.00,2006
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,48857,"3-42-0106-030-2006","IPT",45,"Acquire Friction Measuring Equipment",8000.00,0.00,0.00,8000.00,2006
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,48893,"3-42-0106-031-2006","IPT",94,"Improve Runway Safety Area",139617.00,0.00,139617.00,0.00,2006
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,52443,"3-42-0106-032-2007","IPT",94,"Improve Runway Safety Area",4400000.00,0.00,3463400.00,936600.00,2007
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,55794,"3-42-0106-033-2008","IPT",51,"Extend Taxiway",756353.00,0.00,0.00,756353.00,2008
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,55837,"3-42-0106-034-2008","IPT",51,"Extend Taxiway",240350.00,0.00,0.00,240350.00,2008
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,59661,"3-42-0106-035-2009","IPT",51,"Extend Taxiway",24700.00,0.00,0.00,24700.00,2009
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,59662,"3-42-0106-035-2009","IPT",45,"Extend Taxiway",71250.00,0.00,0.00,71250.00,2009
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,59663,"3-42-0106-035-2009","IPT",60,"Rehabilitate Apron",60800.00,0.00,0.00,60800.00,2009
"IPT","42-0106","Williamsport Regional","Williamsport","PA","HAR","P",5,59681,"3-42-0106-037-2009","IPT",51,"Extend Taxiway",627000.00,0.00,0.00,627000.00,2009
"THV","42-0107","York","York","PA","HAR","",,,"","",,"",,,,,
"PJC","42-0108","Zelienople Municipal","Zelienople","PA","HAR","",,,"","",,"",,,,,
"BQN","72-0020","Rafael Hernandez","Aguadilla","PR","ORL","P",1,47287,"3-72-0020-018-2005","BQN",40,"Acquire Equipment",177509.00,0.00,0.00,177509.00,2005
"BQN","72-0020","Rafael Hernandez","Aguadilla","PR","ORL","P",1,50912,"3-72-0020-019-2006","BQN",45,"Install Airfield Guidance Signs",19359.00,0.00,0.00,19359.00,2006
"BQN","72-0020","Rafael Hernandez","Aguadilla","PR","ORL","P",1,50913,"3-72-0020-019-2006","BQN",48,"Improve Runway Safety Area",73330.00,0.00,0.00,73330.00,2006
"BQN","72-0020","Rafael Hernandez","Aguadilla","PR","ORL","P",1,54331,"3-72-0020-020-2007","BQN",56,"Conduct Miscellaneous Study",530639.00,0.00,0.00,530639.00,2007
"BQN","72-0020","Rafael Hernandez","Aguadilla","PR","ORL","P",1,57972,"3-72-0020-021-2008","BQN",35,"Improve Terminal Building",238380.00,0.00,0.00,238380.00,2008
"BQN","72-0020","Rafael Hernandez","Aguadilla","PR","ORL","P",1,62186,"3-72-0020-022-2009","BQN",66,"Rehabilitate Taxiway",209657.00,0.00,0.00,209657.00,2009
"BQN","72-0020","Rafael Hernandez","Aguadilla","PR","ORL","P",1,62187,"3-72-0020-022-2009","BQN",71,"Construct Aircraft Rescue & Fire Fighting Building",354350.00,0.00,0.00,354350.00,2009
"ABO","72-0002","Antonio/Nery/Juarbe Pol","Arecibo","PR","ORL","GA",1,57971,"3-72-0002-007-2008","ABO",46,"Construct Taxiway",159759.00,0.00,0.00,159759.00,2008
"+08I","72-0021","Ceiba","Ceiba","PR","ORL","",,,"","",,"",,,,,
"X95","72-0005","Diego Jimenez Torres","Fajardo","PR","ORL","",,,"","",,"",,,,,
"X63","72-0006","Humacao","Humacao","PR","ORL","",,,"","",,"",,,,,
"CPX","72-0009","Benjamin Rivera Noriega","Isla De Culebra","PR","ORL","GA",1,57970,"3-72-0009-011-2008","CPX",49,"Construct Taxiway",128440.00,0.00,0.00,128440.00,2008
"VQS","72-0008","Antonio Rivera Rodriguez","Isla De Vieques","PR","ORL","P",1,47286,"3-72-0008-014-2005","VQS",94,"Improve Runway Safety Area",22444.00,0.00,0.00,22444.00,2005
"VQS","72-0008","Antonio Rivera Rodriguez","Isla De Vieques","PR","ORL","P",1,50907,"3-72-0008-015-2006","VQS",66,"Rehabilitate Taxiway",251466.00,0.00,0.00,251466.00,2006
"VQS","72-0008","Antonio Rivera Rodriguez","Isla De Vieques","PR","ORL","P",1,50908,"3-72-0008-015-2006","VQS",77,"Install Guidance Signs",7496.00,0.00,0.00,7496.00,2006
"VQS","72-0008","Antonio Rivera Rodriguez","Isla De Vieques","PR","ORL","P",1,50909,"3-72-0008-015-2006","VQS",94,"Improve Runway Safety Area",10533.00,0.00,0.00,10533.00,2006
"VQS","72-0008","Antonio Rivera Rodriguez","Isla De Vieques","PR","ORL","P",1,50910,"3-72-0008-015-2006","VQS",45,"Install Emergency Generator",57705.00,0.00,0.00,57705.00,2006
"VQS","72-0008","Antonio Rivera Rodriguez","Isla De Vieques","PR","ORL","P",1,50911,"3-72-0008-015-2006","VQS",48,"Install Runway Vertical/Visual Guidance System",20000.00,0.00,0.00,20000.00,2006
"MAZ","72-0010","Eugenio Maria De Hostos","Mayaguez","PR","ORL","CS",1,47283,"3-72-0010-012-2005","MAZ",45,"Improve Runway Safety Area",163612.00,0.00,0.00,163612.00,2005
"MAZ","72-0010","Eugenio Maria De Hostos","Mayaguez","PR","ORL","CS",1,50904,"3-72-0010-013-2006","MAZ",45,"Improve Runway Safety Area",716788.00,0.00,0.00,716788.00,2006
