Indent,Category,Source,Report,2000 (Corp),2001 (Corp),2002 (Corp),2003 (Corp),2004 (Corp),2005 (Corp),2006 (Corp),2007 (Corp),2008 (Corp),2009 (Corp),2010 (Corp),2011 (Corp),2012 (Corp),2013 (Corp),2014 (Corp),2015 (Corp),2016 (Corp),2000 (Indv),2001 (Indv),2002 (Indv),2003 (Indv),2004 (Indv),2005 (Indv),2006 (Indv),2007 (Indv),2008 (Indv),2009 (Indv),2010 (Indv),2011 (Indv),2012 (Indv),2013 (Indv),2014 (Indv),2015 (Indv),2016 (Indv),Expenditure Name,Expenditure Footnotes
##+,,JCT,2008,,,,,,,5700.00,11000.00,17700.00,23400.00,27700.00,,,,,,,,,,,,,-2200.00,100.00,2200.00,4300.00,6100.00,,,,,,,Depreciation of equipment in excess of the alternative depreciation system,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,1800.00,6200.00,11100.00,16500.00,21400.00,,,,,,,,,,,,,-300.00,800.00,2300.00,4100.00,5600.00,,,,,,Depreciation of equipment in excess of the alternative depreciation system,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,35000.00,6200.00,-8300.00,-2700.00,4200.00,,,,,,,,,,,,,6200.00,1100.00,-1500.00,-500.00,700.00,,,,Depreciation of equipment in excess of the alternative depreciation system ,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,24100.00,6500.00,-5000.00,800.00,10700.00,,,,,,,,,,,,,4300.00,1200.00,-900.00,100.00,1900.00,,,Depreciation of equipment in excess of the alternative depreciation system ,,,,,,,,,,,,,,,,,
##,Expensing under section 179 of depreciable business property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,500.00,700.00,600.00,-100.00,-400.00,,,,,,,,,,,,,2100.00,3000.00,2500.00,<50,-900.00,,,,,,,,Expensing under section 179 of depreciable business property,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,600.00,600.00,-100.00,-400.00,-200.00,,,,,,,,,,,,,2800.00,2600.00,100.00,-800.00,-400.00,,,,,,,Expensing under section 179 of depreciable business property,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,400.00,300.00,200.00,200.00,0.00,,,,,,,,,,,,,2900.00,2200.00,1600.00,1700.00,-100.00,,,,,,Expensing under section 179 of depreciable business property,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,1000.00,1000.00,500.00,-100.00,-1400.00,,,,,,,,,,,,,4400.00,4100.00,2000.00,-500.00,-5800.00,,,,,Expensing under section 179 of depreciable business property,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,-400.00,500.00,400.00,-300.00,-100.00,,,,,,,,,,,,,-1600.00,2000.00,1700.00,-1100.00,-200.00,,,,Expensing under section 179 of depreciable business property,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,200.00,1300.00,700.00,-500.00,-200.00,,,,,,,,,,,,,700.00,5700.00,3100.00,-1900.00,-900.00,,,Expensing under section 179 of depreciable business property,,,,,,,,,,,,,,,,,
##,Exclusion of interest on State and local government small-issue bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,100.00,100.00,100.00,100.00,200.00,,,,,,,,,,,,,300.00,300.00,400.00,400.00,400.00,,,,,,,,Exclusion of interest on State and local government small-issue bonds,,,,,,,,,,,,,,,,,
##,Deduction of certain film and television production costs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,100.00,100.00,100.00,100.00,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,Deduction of certain film and television production costs,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,100.00,100.00,100.00,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,Deduction of certain film and television production costs,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,100.00,100.00,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,Deduction of certain film and television production costs,,,,,,,,,,,,,,,,,
##,Production activity deduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,1800.00,2700.00,3900.00,5500.00,5900.00,,,,,,,,,,,,,600.00,900.00,1300.00,1800.00,2000.00,,,,,,,,Production activity deduction,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,2700.00,3900.00,5500.00,5900.00,7400.00,,,,,,,,,,,,,900.00,1300.00,1800.00,2000.00,2600.00,,,,,,,Production activity deduction,,,,,,,,,,,,,,,,,
##,Exclusion of interest on State and local government small-issue qualified private activity bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,300.00,300.00,300.00,400.00,400.00,,,,,,,Exclusion of interest on State and local government small-issue qualified private activity bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,100.00,100.00,100.00,100.00,200.00,,,,,,,,,,,,,300.00,300.00,400.00,400.00,400.00,,,,,,Exclusion of interest on State and local government small-issue qualified private activity bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,100.00,100.00,100.00,100.00,200.00,,,,,,,,,,,,,300.00,300.00,300.00,400.00,400.00,,,,,Exclusion of interest on State and local government small-issue qualified private activity bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,300.00,300.00,400.00,400.00,400.00,,,,Exclusion of interest on State and local government small-issue qualified private activity bonds,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,Exclusion of interest on State and local government small-issue qualified private activity bonds,,,,,,,,,,,,,,,,,
##,Tax credit for the cost of carrying tax-paid distilled spirits in wholesale inventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Tax credit for the cost of carrying tax-paid distilled spirits in wholesale inventories,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Tax credit for the cost of carrying tax-paid distilled spirits in wholesale inventories,,,,,,,,,,,,,,,,,
##,Partial expensing of Gulf Opportunity Zone clean-up costs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,<50,<50,<50,>-50,>-50,,,,,,,,,,,,,<50,<50,<50,>-50,>-50,,,,,,,Partial expensing of Gulf Opportunity Zone clean-up costs,,,,,,,,,,,,,,,,,
##,Additional first-year depreciation for Gulf Opportunity Zone property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,900.00,900.00,400.00,-100.00,-200.00,,,,,,,,,,,,,400.00,400.00,200.00,>-50,-100.00,,,,,,,Additional first-year depreciation for Gulf Opportunity Zone property,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,900.00,400.00,100.00,0.00,-100.00,,,,,,,,,,,,,400.00,200.00,0.00,0.00,0.00,,,,,,Additional first-year depreciation for Gulf Opportunity Zone property,,,,,,,,,,,,,,,,,
##,Ten-year carryback period for casualty losses of public utility property attributable to Hurricane Katrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,200.00,<50,>-50,>-50,>-50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Ten-year carryback period for casualty losses of public utility property attributable to Hurricane Katrina,,,,,,,,,,,,,,,,,
##,Five-year carryback period for casualty losses of public utility property attributable to Hurricane Katrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,100.00,<50,>-50,>-50,>-50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Five-year carryback period for casualty losses of public utility property attributable to Hurricane Katrina,,,,,,,,,,,,,,,,,
##,Five-year carryback period for losses attributable to various expenses related to Hurricane Katrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,1000.00,300.00,-100.00,-200.00,-200.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Five-year carryback period for losses attributable to various expenses related to Hurricane Katrina,,,,,,,,,,,,,,,,,
##,"Tax credit for employers for retention of employees affected by Hurricanes Katrina, Rita, and Wilma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,0.00,,,,,,,"Tax credit for employers for retention of employees affected by Hurricanes Katrina, Rita, and Wilma",,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,0.00,,,,,,"Tax credit for employers for retention of employees affected by Hurricanes Katrina, Rita, and Wilma",,,,,,,,,,,,,,,,,
##,Exemptions from imputed interest rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,400.00,400.00,400.00,500.00,500.00,,,,,,Exemptions from imputed interest rules,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,500.00,500.00,500.00,500.00,600.00,,,,,Exemptions from imputed interest rules,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,400.00,400.00,500.00,500.00,600.00,,,,Exemptions from imputed interest rules,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,400.00,500.00,500.00,600.00,600.00,,,Exemptions from imputed interest rules,,,,,,,,,,,,,,,,,
##,"Special rules for magazines, paperback book, and record returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,"Special rules for magazines, paperback book, and record returns",,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,"Special rules for magazines, paperback book, and record returns",,,,,,,,,,,,,,,,,
##,Deduction for income attributable to domestic production activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,3900.00,5500.00,5900.00,7400.00,8800.00,,,,,,,,,,,,,1300.00,1800.00,2000.00,2600.00,3400.00,,,,,,Deduction for income attributable to domestic production activities,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,5500.00,6000.00,7300.00,8600.00,9400.00,,,,,,,,,,,,,1800.00,2000.00,2700.00,3500.00,3900.00,,,,,Deduction for income attributable to domestic production activities,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,5000.00,7000.00,8400.00,8800.00,9200.00,,,,,,,,,,,,,1200.00,2400.00,3200.00,3800.00,4400.00,,,,Deduction for income attributable to domestic production activities,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,7000.00,8400.00,8800.00,9200.00,9800.00,,,,,,,,,,,,,2400.00,3200.00,3800.00,4400.00,5100.00,,,Deduction for income attributable to domestic production activities,,,,,,,,,,,,,,,,,
##,Seven-year recovery period for motorsports entertainment complexes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,<50,100.00,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,Seven-year recovery period for motorsports entertainment complexes,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,100.00,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,Seven-year recovery period for motorsports entertainment complexes,,,,,,,,,,,,,,,,,
##,Credit for employer-paid FICA taxes on tips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,300.00,300.00,300.00,300.00,400.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,Credit for employer-paid FICA taxes on tips,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,300.00,300.00,400.00,400.00,400.00,,,,,,,,,,,,,200.00,200.00,300.00,300.00,300.00,,,,Credit for employer-paid FICA taxes on tips,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,300.00,400.00,400.00,400.00,400.00,,,,,,,,,,,,,200.00,300.00,300.00,300.00,300.00,,,Credit for employer-paid FICA taxes on tips,,,,,,,,,,,,,,,,,
##,Deduction for certain film and television production costs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,200.00,200.00,>-50,>-50,>-50,,,,,,,,,,,,,<50,<50,>-50,>-50,>-50,,,,,Deduction for certain film and television production costs,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,200.00,>-50,>-50,>-50,>-50,,,,,,,,,,,,,>-50,>-50,>-50,>-50,>-50,,,,Deduction for certain film and television production costs,,,,,,,,,,,,,,,,,
##,Credit for the cost of carrying tax-paid distilled spirits in wholesale inventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,Credit for the cost of carrying tax-paid distilled spirits in wholesale inventories,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,Credit for the cost of carrying tax-paid distilled spirits in wholesale inventories,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Credit for the cost of carrying tax-paid distilled spirits in wholesale inventories,,,,,,,,,,,,,,,,,
##,Expensing of costs to remove architectural and transportation barriers to the handicapped and elderly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,Expensing of costs to remove architectural and transportation barriers to the handicapped and elderly,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,Expensing of costs to remove architectural and transportation barriers to the handicapped and elderly,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,Expensing of costs to remove architectural and transportation barriers to the handicapped and elderly,,,,,,,,,,,,,,,,,
##,Reduced tax rate on small business stock gains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,500.00,500.00,500.00,500.00,400.00,,,,,Reduced tax rate on small business stock gains,,,,,,,,,,,,,,,,,
##,Distributions in redemption of stock to pay death taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,300.00,300.00,300.00,<50,500.00,,,,,Distributions in redemption of stock to pay death taxes,,,,,,,,,,,,,,,,,
##,Ordinary gain or loss treatment for sale or exchange of Fannie Mae and Freddie Mac preferred stock by certain financial institutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,2600.00,400.00,200.00,100.00,,,,,,,,,,,,,0.00,100.00,<50,<50,<50,,,,,Ordinary gain or loss treatment for sale or exchange of Fannie Mae and Freddie Mac preferred stock by certain financial institutions,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,2600.00,400.00,200.00,100.00,-100.00,,,,,,,,,,,,,100.00,<50,<50,<50,<50,,,,Ordinary gain or loss treatment for sale or exchange of Fannie Mae and Freddie Mac preferred stock by certain financial institutions,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,400.00,200.00,100.00,-100.00,-100.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,Ordinary gain or loss treatment for sale or exchange of Fannie Mae and Freddie Mac preferred stock by certain financial institutions,,,,,,,,,,,,,,,,,
##,Exclusion of gain or loss on sale or exchange of brownfield property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,Exclusion of gain or loss on sale or exchange of brownfield property,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,Exclusion of gain or loss on sale or exchange of brownfield property,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Exclusion of gain or loss on sale or exchange of brownfield property,,,,,,,,,,,,,,,,,
##,60-40 rule for gain or loss from section 1256 contracts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,2200.00,2100.00,2400.00,1800.00,1900.00,,,,,60-40 rule for gain or loss from section 1256 contracts,,,,,,,,,,,,,,,,,
##,Net alternative minimum tax attributable to depreciation adjustment and net operating loss limitation*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,-700.00,-700.00,-600.00,-600.00,-600.00,,,,,,,,,,,,,-100.00,-100.00,-100.00,-100.00,-100.00,,,,,Net alternative minimum tax attributable to depreciation adjustment and net operating loss limitation*,,,,,,,,,,,,,,,,,
##,Exclusion of interest on State and local qualified private activity bonds for green buildings and sustainable design projects,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,Exclusion of interest on State and local qualified private activity bonds for green buildings and sustainable design projects,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,Exclusion of interest on State and local qualified private activity bonds for green buildings and sustainable design projects,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,Exclusion of interest on State and local qualified private activity bonds for green buildings and sustainable design projects,,,,,,,,,,,,,,,,,
##,Small business stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,500.00,300.00,400.00,400.00,,,,Small business stock,,,,,,,,,,,,,,,,,
##,Distributions in redemption of stock to pay various taxes imposed at death,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,300.00,200.00,<50,400.00,500.00,,,,Distributions in redemption of stock to pay various taxes imposed at death,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,<50,300.00,400.00,400.00,,,Distributions in redemption of stock to pay various taxes imposed at death,,,,,,,,,,,,,,,,,
##,Income recognition rule for gain or loss from section 1256 contracts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,800.00,800.00,800.00,800.00,900.00,,,,Income recognition rule for gain or loss from section 1256 contracts,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,800.00,800.00,800.00,800.00,900.00,,,Income recognition rule for gain or loss from section 1256 contracts,,,,,,,,,,,,,,,,,
##,Net alternative minimum tax attributable to net operating loss limitation*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,-500.00,-500.00,-500.00,-500.00,-500.00,,,,,,,,,,,,,-100.00,-100.00,-100.00,-100.00,-100.00,,,,Net alternative minimum tax attributable to net operating loss limitation*,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,-500.00,-500.00,-500.00,-500.00,-500.00,,,,,,,,,,,,,-100.00,-100.00,-100.00,-100.00,-100.00,,,Net alternative minimum tax attributable to net operating loss limitation*,,,,,,,,,,,,,,,,,
##,R&amp;E credits in lieu of bonus depreciation (Code section 168(k)(4)),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,500.00,300.00,>-50,>-50,>-50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,R&amp;E credits in lieu of bonus depreciation (Code section 168(k)(4)),,,,,,,,,,,,,,,,,
##,Five-year carryback period for small business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,200.00,>-50,>-50,>-50,>-50,,,,,,,,,,,,,800.00,-100.00,-100.00,-100.00,-100.00,,,,Five-year carryback period for small business,,,,,,,,,,,,,,,,,
##,Inclusion of income arising from business indebtedness discharged by the reacquisition of a debt instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,11200.00,21100.00,6900.00,500.00,300.00,,,,,,,,,,,,,900.00,1700.00,600.00,<50,<50,,,,Inclusion of income arising from business indebtedness discharged by the reacquisition of a debt instrument,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,21100.00,6900.00,500.00,300.00,<50,,,,,,,,,,,,,1700.00,500.00,<50,<50,<50,,,Inclusion of income arising from business indebtedness discharged by the reacquisition of a debt instrument,,,,,,,,,,,,,,,,,
##,15-year recovery period for retail motor fuels outlets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,200.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,200.00,100.00,100.00,100.00,200.00,,,15-year recovery period for retail motor fuels outlets,,,,,,,,,,,,,,,,,
##,Surtax on unearned income*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,-18300.00,-26300.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Surtax on unearned income*,,,,,,,,,,,,,,,,,
##,Exclusion for gain from certain small business stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,500.00,300.00,400.00,500.00,700.00,,,Exclusion for gain from certain small business stock,,,,,,,,,,,,,,,,,
##,5-year carryback of general business credits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,1300.00,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,300.00,>-50,>-50,>-50,>-50,,,5-year carryback of general business credits,,,,,,,,,,,,,,,,,
##,15-year recovery period for
###,Leasehold improvement property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,400.00,1000.00,1000.00,600.00,500.00,,,,,,,,,,,,,500.00,1200.00,1200.00,700.00,700.00,,,,,Leasehold improvement property,,,,,,,,,,,,,,,,,
###,Restaurant property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,Restaurant property,,,,,,,,,,,,,,,,,
###,Retail improvements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,<50,<50,<50,100.00,100.00,,,,,,,,,,,,,<50,<50,<50,100.00,100.00,,,,,Retail improvements,,,,,,,,,,,,,,,,,
###,Retail motor fuels outlets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,100.00,200.00,100.00,100.00,100.00,,,,,,,,,,,,,100.00,200.00,200.00,100.00,100.00,,,,,Retail motor fuels outlets,,,,,,,,,,,,,,,,,
##,Inventory methods and valuation
###,Last in first out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,3500.00,3700.00,3900.00,4100.00,4300.00,,,,,,,,,,,,,500.00,500.00,500.00,600.00,600.00,,,,,Last in first out,,,,,,,,,,,,,,,,,
###+,,JCT,2011,,,,,,,,,,3400.00,3600.00,3800.00,4000.00,4200.00,,,,,,,,,,,,,400.00,500.00,500.00,600.00,600.00,,,,Last in first out,,,,,,,,,,,,,,,,,
###+,,JCT,2012,,,,,,,,,,,3600.00,3800.00,4000.00,4200.00,4400.00,,,,,,,,,,,,,500.00,500.00,600.00,600.00,700.00,,,Last in first out,,,,,,,,,,,,,,,,,
###,Lower of cost or market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,2200.00,300.00,400.00,400.00,500.00,,,,,,,,,,,,,600.00,100.00,100.00,100.00,100.00,,,,,Lower of cost or market,,,,,,,,,,,,,,,,,
###+,,JCT,2011,,,,,,,,,,400.00,400.00,400.00,400.00,500.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,Lower of cost or market,,,,,,,,,,,,,,,,,
###+,,JCT,2012,,,,,,,,,,,400.00,400.00,400.00,500.00,500.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,Lower of cost or market,,,,,,,,,,,,,,,,,
###,Specific identification for homogeneous products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,Specific identification for homogeneous products,,,,,,,,,,,,,,,,,
###+,,JCT,2011,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,Specific identification for homogeneous products,,,,,,,,,,,,,,,,,
###+,,JCT,2012,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,Specific identification for homogeneous products,,,,,,,,,,,,,,,,,
##,Investment recovery period for 15-year property 
###,Leasehold improvement property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2011,,,,,,,,,,2800.00,1400.00,300.00,200.00,200.00,,,,,,,,,,,,,3400.00,1800.00,300.00,300.00,200.00,,,,Leasehold improvement property,,,,,,,,,,,,,,,,,
