Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,9029,Omnitrans,San Bernardino,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",MB,"$4,551,011","$11,921,656","$5,249,870","$1,996,325","$2,228,264","$9,815,836","$13,440,372","$9,996,873","$16,496,458","$19,274,858","$11,937,094","$3,644,741","$16,277,464","$13,565,568","$6,044,906","$11,887,262","$6,651,801"
2008,9030,North County Transit District,Oceanside,CA,"San Diego, CA",15,782,"2,674,436",CR,"$12,131,466","$84,041,527","$37,623,418","$43,989,241","$14,606,824","$15,916,251","$5,098,343","$14,735,600","$12,776,018","$4,936,170","$16,542,613","$15,463,149","$14,042,539","$4,393,558","$10,270,594","$16,188,543","$8,885,111"
2008,9030,North County Transit District,Oceanside,CA,"San Diego, CA",15,782,"2,674,436",DR,"$43,040","$21,520",,,"$6,334",,,"$69,461",$820,"$64,300","-$38,191","$989,181","$73,351","$81,441",$0,"$40,588","$200,325"
2008,9030,North County Transit District,Oceanside,CA,"San Diego, CA",15,782,"2,674,436",LR,,,,,,,,,,,,"$9,820,087","$14,989,516","$58,010,129","$132,027,607","$134,740,267","$66,697,037"
2008,9030,North County Transit District,Oceanside,CA,"San Diego, CA",15,782,"2,674,436",MB,"$5,489,168","$8,195,996","$2,430,953","$2,220,620","$4,168,480","$4,655,032","$6,158,115","$3,792,597","$2,322,626","$22,943,993","$7,985,669","$3,148,889","$13,174,066","$13,446,826","$13,132,073","$1,937,399","$10,330,695"
2008,9031,Riverside Transit Agency,Riverside,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",DR,"$652,003","$274,063","$184,859","$650,773","$562,246","$971,282","$304,257",,,"$1,941,010","$722,267","$1,332,397","$702,319","$1,249,164","$973,911","$895,999","$403,397"
2008,9031,Riverside Transit Agency,Riverside,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",MB,"$2,095,565","$4,382,937","$5,826,472","$2,193,945","$6,174,818","$311,726","$1,700,266","$2,344,225","$1,086,651","$3,053,734","$19,145,593","$20,510,186","$4,672,088","$3,233,127","$4,955,018","$3,685,070","$4,800,336"
2008,9032,City of Phoenix Public Transit Department dba Valley Metro,Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",DR,,,,,,,,,,,"$1,549,635","$1,177,259","$1,297,157","$1,209,010","$2,796,880","$1,277,915","$2,864,166"
2008,9032,City of Phoenix Public Transit Department dba Valley Metro,Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",LR,,,,,,,,,,,,"$57,957,863","$99,144,508","$56,883,777","$4,322,396","$7,091,533","$11,851,113"
2008,9032,City of Phoenix Public Transit Department dba Valley Metro,Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",MB,"$2,983,710","$2,202,345","$13,259,658","$2,378,866","$6,345,385","$9,565,572","$11,335,895","$14,374,939","$17,502,664","$9,737,919","$59,815,536","$24,795,223","$19,725,586","$16,035,607","$15,593,236","$58,825,631","$73,464,018"
2008,9033,City of Tucson,Tucson   ,AZ,"Tucson, AZ",50,291,"720,425",DR,"$652,065","$589,497","$1,382,792","$1,195,053","$1,556,010","$3,173,908","$3,736,991","$1,166,919","$1,218,907","$2,187,167","$2,545,830","$253,100","$6,209,164","$2,243,133","$502,208","$2,655,922","$34,969"
2008,9033,City of Tucson,Tucson   ,AZ,"Tucson, AZ",50,291,"720,425",LR,,,,,,,,,,,,,,,,,"$1,362,379"
2008,9033,City of Tucson,Tucson   ,AZ,"Tucson, AZ",50,291,"720,425",MB,"$1,580,356","$1,159,587","$6,063,360","$13,255,947","$6,212,351","$10,604,941","$10,044,592","$2,759,747","$5,554,021","$6,770,661","$13,429,525","$3,472,180","$2,613,211","$3,885,027","$13,594,851","$11,485,910","$11,331,199"
2008,9034,City of Glendale Transit,Glendale,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",DR,"$312,010","$99,179","$57,988","$144,226","$57,063","$328,335","$25,517","$270,863","$355,209","$609,346",$0,"$388,957","$21,354","$235,512","$163,593","$1,048,767","$440,574"
2008,9034,City of Glendale Transit,Glendale,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",MB,,,,,,,,,,,"$64,132","$450,092","$134,045","$66,684","$919,880","$2,552,327","$10,861,988"
2008,9035,Gold Coast Transit,Oxnard,CA,"Oxnard, CA",91,76,"337,591",DR,,,,,,,,,,"$78,967","$4,180","$1,147,167","$501,743","$80,764",$0,$0,$32
2008,9035,Gold Coast Transit,Oxnard,CA,"Oxnard, CA",91,76,"337,591",MB,"$45,647","$731,397","$18,371","$321,771","$9,306,263","$2,863,006","$105,475","$278,373","$90,255","$10,242","$2,083,043","$1,067,955","$734,165","$1,156,059","$173,043","$10,244,415","$1,684,017"
2008,9036,Orange County Transportation Authority,Orange,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",CR,,"$113,110,000",,,,,,,,,,,,,,,
2008,9036,Orange County Transportation Authority,Orange,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,"$6,608","$2,002,000","$3,441,036",,,,,,,"$3,332,247","$4,169,258","$2,912,695","$2,398,575","$7,401,226","$228,648","$2,581,203","$4,181,511"
2008,9036,Orange County Transportation Authority,Orange,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,"$8,088,563","$11,824,000","$10,427,649","$5,704,465","$4,768,469","$5,324,860","$44,056,599","$17,363,907","$39,345,066","$38,027,303","$90,524,668","$7,522,155","$29,441,690","$27,701,869","$12,778,537","$47,095,967","$103,336,404"
2008,9036,Orange County Transportation Authority,Orange,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",VP,,,,,,,,,,,,,,,,,$0
2008,9039,Culver City Municipal Bus Lines,Culver City,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,"$506,830","$275,668","$589,538","$347,057","$388,918","$1,485,631","$4,104,552","$17,191,413","$1,603,974","$1,446,025","$5,397,614","$2,664,943","$671,653","$3,784,439","$1,789,324","$2,311,792","$4,517,301"
2008,9041,Montebello Bus Lines,Montebello,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",CR,,,,"$2,345,645",,,,,,,,,,,,,
2008,9041,Montebello Bus Lines,Montebello,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,,"$99,982",,,,,,"$34,151","$121,322","$58,711",$0,$0,"$117,474","-$16,305",$0,$0,$0
2008,9041,Montebello Bus Lines,Montebello,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,"$7,846,197","$1,051,510","$969,686","$2,482,819","$6,972,703","$4,517,141","$4,210,291","$4,157,059","$5,143,787","$2,051,036","$6,838,239","$628,501","$2,225,572","$1,868,651","$4,281,254","$1,120,396","$2,246,046"
2008,9042,City of Gardena Transportation Department,Gardena,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,,,,,,"$129,532",,"$358,288",,,$0,"$228,097","$8,771",$0,$0,$0,$0
2008,9042,City of Gardena Transportation Department,Gardena,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,"$522,525","$693,536","$194,888","$223,992","$3,902,316","$231,163","$6,057,638","$737,992","$262,064","$249,934","$390,629","$1,473,251","$10,135,823","$2,675,672","$11,245,794","$10,822,919","$24,361,169"
2008,9043,City of Commerce Municipal Buslines,Commerce,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,,,,,,,,,,,$0,"$24,676","$83,848",$0,$0,$0,$0
2008,9043,City of Commerce Municipal Buslines,Commerce,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,"$65,113","$114,532","$48,274","$366,580","$2,066,312","$5,191,157","$1,428,434","$27,625","$42,171","$17,804","$13,443","$199,445","$249,306","$46,090","$37,127","$23,999","$77,071"
2008,9044,City of Arcadia Transit,Arcadia,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,"$122,082",,,,,,,"$430,287","$408,942",,$0,$0,$0,"$500,363","$120,376",$0,$0
2008,9045,Regional Transportation Commission of Southern Nevada,Las Vegas,NV,"Las Vegas, NV",31,286,"1,314,357",DR,,,,,,,,,,,"$1,709,217","$62,519","$5,763","$1,427,835","$5,015,541","$7,083,513","$3,113,473"
2008,9045,Regional Transportation Commission of Southern Nevada,Las Vegas,NV,"Las Vegas, NV",31,286,"1,314,357",MB,"$1,129,733",,,,,,,,,"$12,941,554","$16,859,407","$13,343,419","$19,732,043","$42,934,021","$41,639,425","$47,858,721","$127,686,793"
2008,9050,Simi Valley Transit,Simi Valley,CA,"Simi Valley, CA",238,27,"112,345",DR,"$13,733",,"$67,514",,,,"$139,361","$19,962","$362,491","$65,289","$425,988","$61,427","$44,960","$291,320","$57,525","$466,200","$257,875"
2008,9050,Simi Valley Transit,Simi Valley,CA,"Simi Valley, CA",238,27,"112,345",MB,"$106,995","$34,313",,,,,"$15,657","$1,979,261","$123,399","$2,026,347","$142,006","$157,963","$145,880","$795,365","$567,096","$128,026","$69,025"
2008,9052,City of Corona,Corona,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",DR,"$89,941","$4,735",,"$256,097","$14,600","$248,719","$125,061","$462,508",,,"$620,987","$3,855","$234,607","$3,598","$320,947","$154,530","$12,963"
2008,9052,City of Corona,Corona,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",MB,,,,,,,,,,"$14,890","$423,991","$69,721","$29,511","$22,054","$4,120","$614,314","$28,882"
2006,9054,"San Diego Trolley, Inc.",San Diego,CA,"San Diego, CA",15,782,"2,674,436",LR,,,,,"$112,596,418","$60,005,906","$40,721,085","$11,664,633","$34,781,745","$50,399,083","$9,784,442","$15,456,925","$12,668,000",$0,"$480,822,600",,
1996,9055,Monterey County Rides ,Salinas,CA,"Salinas, CA",188,35,"122,225",DR,"$138,771","$20,979","$93,689","$90,414","$110,123",,,,,,,,,,,,
1994,9056,Economic Opportunity Board of Clark County,Las Vegas,NV,"Las Vegas, NV",45,231,"697,348",DR,"$1,245,719","$7,896","$25,312",,,,,,,,,,,,,,
2008,9061,Yuba-Sutter Transit Authority,Marysville,CA,"Yuba City, CA",262,35,"97,645",DR,$984,"$4,949","$3,920",,,,,,,,"$51,038","$27,379","$147,697","$7,559","$2,175",$0,$0
2008,9061,Yuba-Sutter Transit Authority,Marysville,CA,"Yuba City, CA",262,35,"97,645",MB,,"$2,021","$4,792","$2,070,091","$1,019,325","$84,553","$160,000","$474,735","$94,713","$1,270,728","$635,929","$47,393","$8,740","$10,878","$20,222","$1,720,731","$355,467"
2008,9062,Monterey-Salinas Transit,Monterey,CA,"Seaside-Monterey-Marina, CA",213,41,"125,503",DR,,,,,,,"$455,323","$167,145","$222,598","$40,825","$403,538","$12,535","$180,270","$286,772","$193,462","$136,399","$291,329"
2008,9062,Monterey-Salinas Transit,Monterey,CA,"Seaside-Monterey-Marina, CA",213,41,"125,503",MB,"$2,126,231","$798,046","$1,170,944","$742,515","$3,144,342","$4,477,161","$3,117,512","$2,029,468","$6,397,748","$4,842,619","$4,634,029","$4,528,393","$2,297,819","$2,540,182","$2,302,950","$2,816,725","$8,687,070"
1993,9077,Los Angeles County Transportation Commission / MTA,Los Angeles,CA,"Los Angeles, CA",2,"1,966","11,402,946",DR,"$10,184","$289,695",,,,,,,,,,,,,,,
1993,9077,Los Angeles County Transportation Commission / MTA,Los Angeles,CA,"Los Angeles, CA",2,"1,966","11,402,946",MB,"$9,684,124","$1,077,127",,,,,,,,,,,,,,,
2008,9078,Central Contra Costa Transit Authority,Concord,CA,"Concord, CA",65,176,"552,624",DR,"$10,466","$19,722","$122,163","$1,296,650","$1,570,018","$966,622",,"$3,371","$287,559","$11,510","$2,379,796","$4,383",$0,"$841,893","$4,212","$193,500",$0
2008,9078,Central Contra Costa Transit Authority,Concord,CA,"Concord, CA",65,176,"552,624",MB,"$1,379,621","$573,710","$595,629","$162,189","$726,077","$11,360,684","$623,510","$3,054,781","$2,940,952","$2,861,785","$9,585,486","$10,704,917","$1,037,731","$267,706","$2,406,812","$921,216","$581,252"
2008,9079,SunLine Transit Agency,Thousand Palms,CA,"Indio-Cathedral City-Palm Springs, CA",125,99,"254,856",DR,"$24,167","$39,445","$159,365",,,"$293,092","$136,077",,,,$0,"$603,555","$100,017","$570,337",$0,$0,"$2,438,444"
2008,9079,SunLine Transit Agency,Thousand Palms,CA,"Indio-Cathedral City-Palm Springs, CA",125,99,"254,856",MB,"$685,546","$206,927","$10,180,639","$637,546","$2,573,507","$957,034","$708,514","$1,836,122","$1,791,118","$1,564,191","$1,268,501","$978,579","$3,976,945","$1,640,937","$5,418,700","$4,529,906","$9,741,204"
2008,9086,City of Riverside Special Transportation,Riverside,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",DR,,"$4,547","$254,211","$13,265","$2,325","$349,425","$180,718","$44,401","$14,232","$446,019","$316,893","$912,647","$25,123","$188,286","$444,432","$417,304","$881,127"
2008,9087,Santa Maria Area Transit,Santa Maria,CA,"Santa Maria, CA",222,36,"120,297",DR,"$85,481","$232,175","$34,974","$3,205","$27,513","$191,924","$20,202","$84,233","$91,943","$585,915","$31,874","$161,421","$577,284","$40,927","$136,316",$0,$0
2008,9087,Santa Maria Area Transit,Santa Maria,CA,"Santa Maria, CA",222,36,"120,297",MB,"$206,361","$505,594","$66,489","$7,069","$70,996","$447,184","$46,850","$278,684","$271,899","$1,702,816","$106,769","$119,535","$1,909,543","$174,480","$526,048","$93,663","$515,437"
2008,9088,Napa County Transportation Planning Agency,Napa,CA,"Napa, CA",309,24,"79,867",DR,,,,,,,,,,,"$160,676",$0,"$154,924","$52,973",$0,$0,"$165,263"
2008,9088,Napa County Transportation Planning Agency,Napa,CA,"Napa, CA",309,24,"79,867",MB,"$262,589","$635,041","$255,744","$1,354,012",,,"$326,620","$1,425,596","$755,051","$2,407,129","$435,778","$260,876","$65,976","$898,102","$99,835","$368,199","$21,954"
2008,9089,Sonoma County Transit,Santa Rosa,CA,"Santa Rosa, CA",111,102,"285,408",DR,,,,,,,,,,"$136,929","$45,000","$24,473","$19,322",$0,"$188,017","$12,110","$273,117"
2008,9089,Sonoma County Transit,Santa Rosa,CA,"Santa Rosa, CA",111,102,"285,408",MB,"$2,547,440","$218,237","$707,038","$1,873,759","$4,746,064","$2,311,560","$1,437,281","$1,645,088","$3,842,329","$1,454,829","$4,719,563","$2,897,062","$1,567,955","$1,501,016","$2,357,034","$4,222,190","$1,583,555"
2008,9090,Yolo County Transportation District,Woodland,CA,"Sacramento, CA",28,369,"1,393,498",DR,,,,,,,,,,,$0,$0,"$189,244",$0,$0,"$1,427,155","$421,958"
2008,9090,Yolo County Transportation District,Woodland,CA,"Sacramento, CA",28,369,"1,393,498",MB,"$28,204","$1,294,162","$92,296","$977,979","$468,430","$2,935,657","$409,383","$97,072","$2,836,660","$245,082","$1,344,241","$395,173","$4,422,075","$893,241","$1,955,723",$0,"$6,147,166"
2008,9091,City of Visalia - Visalia City Coach,Visalia,CA,"Visalia, CA",223,40,"120,044",DR,,,,,,,,,,"$76,117","$360,064",$0,$0,$0,$0,$0,$0
2008,9091,City of Visalia - Visalia City Coach,Visalia,CA,"Visalia, CA",223,40,"120,044",MB,"$4,251","$163,927","$16,246","$1,917,502","$394,098","$985,529","$76,710",,"$43,504","$344,080","$986,548","$2,674,704","$3,791,466","$875,488","$3,096,008","$7,649,434","$944,438"
2008,9092,City of Fairfield - Fairfield and Suisun Transit,Fairfield,CA,"Fairfield, CA",236,26,"112,446",AG,"$613,319",,,,,,,,,,,,,,,,
2008,9092,City of Fairfield - Fairfield and Suisun Transit,Fairfield,CA,"Fairfield, CA",236,26,"112,446",DR,,,,,,,,,,,"$554,874",$0,$0,$0,$0,$0,"$114,638"
2008,9092,City of Fairfield - Fairfield and Suisun Transit,Fairfield,CA,"Fairfield, CA",236,26,"112,446",MB,,"$428,767","$283,693","$163,277",,"$3,739,724","$825,258","$1,201,169","$4,725,533","$6,637,925","$5,499,003","$3,358,545","$4,772,120","$1,084,568","$866,443","$352,393","$3,227,179"
2008,9093,Redding Area Bus Authority,Redding,CA,"Redding, CA",252,71,"105,267",DR,,,,,,,,,,,"$1,059,414","$63,368",$0,$0,$0,"$217,424",$0
2008,9093,Redding Area Bus Authority,Redding,CA,"Redding, CA",252,71,"105,267",MB,"$630,530","$165,241","$1,740,265","$2,806,480","$1,910,080","$593,497","$490,270","$1,226,956","$2,466,978","$2,026,776","$192,420","$619,729","$955,430","$54,479","$327,597","$426,796","$370,089"
2008,9095,San Diego Association of Governments,San Diego,CA,"San Diego, CA",15,782,"2,674,436",DR,,"$54,280",,,,,,,,,,,,,,,
2008,9095,San Diego Association of Governments,San Diego,CA,"San Diego, CA",15,782,"2,674,436",MB,"$623,984","$1,520,523","$3,260,469","$877,132","$157,587","$13,608","$381,692","$24,831",,,,,,,,,
2008,9095,San Diego Association of Governments,San Diego,CA,"San Diego, CA",15,782,"2,674,436",VP,,,,,,,,"$700,000","$474,573","$572,840",$0,$0,$0,$0,$0,$0,$0
2008,9119,Laguna Beach Municipal Transit,Laguna Beach,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",JT,,,"$203,255","$28,453",,,,,,,"$214,248","$668,724","$130,577",$0,,,
2008,9119,Laguna Beach Municipal Transit,Laguna Beach,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,"$227,609","$28,905","$18,703",,"$3,252","$496,103",,"$66,750",,,$0,"$28,512","$449,758","$12,155","$499,762","$1,289,600","$697,200"
2008,9121,Antelope Valley Transit Authority,Lancaster,CA,"Lancaster-Palmdale, CA",123,90,"263,532",DR,,"$21,631",,,"$133,632",,,"$20,296","$56,297","$1,052,145","$482,966","$2,350,501","$5,959,622","$1,216,552",$0,"$40,693","$14,872"
2008,9121,Antelope Valley Transit Authority,Lancaster,CA,"Lancaster-Palmdale, CA",123,90,"263,532",MB,"$1,783,848","$2,231,273","$1,080,114","$934,909","$2,345,239","$1,444,368","$444,406","$334,895","$2,186,897","$3,939,018","$4,837,737","$5,444,510","$19,561,565","$6,003,357","$2,096,055","$774,132","$124,122"
2005,9127,Chico Area Transit System City of Chico,Chico,CA,"Chico, CA",289,35,"89,221",DR,,,,,,,,,,,,,$0,$0,,,
2005,9127,Chico Area Transit System City of Chico,Chico,CA,"Chico, CA",289,35,"89,221",MB,,"$926,356",,,,"$705,000",,,"$940,000","$57,800","$191,695","$219,996","$1,630,729","$22,943",,,
2004,9129,City of Mesa,Mesa,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",DR,,,,,,,,,,,$0,$0,$0,,,,
2004,9129,City of Mesa,Mesa,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",MB,"$45,352",,,"$708,267",,"$91,649","$145,703","$197,674","$920,554","$6,051,178","$16,949,791",$0,"$643,137",,,,
2008,9131,City of Scottsdale - Scottsdale Trolley,Scottsdale,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",MB,,,"$26,987","$2,906,800","$67,200","$129,407","$175,924","$130,963","$2,208,792","$2,740,117",,,,,,,$0
2008,9132,Maricopa County Special Transportation Services,Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",DR,"$146,796","$379,400","$1,025,932","$17,950",,"$1,146,331","$132,623",,"$815,340",,"$516,871","$449,039","$656,699","$663,398","$344,379","$1,096,704","$802,045"
2008,9134,Peninsula Corridor Joint Powers Board,San Carlos,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",CR,"$9,740,769","$210,854,682","$2,537,087","$8,274,804","$8,686,897","$174,401,291","$14,735,881","$29,210,045","$100,625,053","$72,260,948","$87,631,041","$107,479,420","$118,327,611","$65,392,988","$99,357,766","$92,193,386","$96,958,972"
2008,9134,Peninsula Corridor Joint Powers Board,San Carlos,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",MB,,,,,,,,,,,,$0,$0,$0,$0,$0,$0
2008,9135,"Sun Cities Area Transit System, Inc.",Sun City,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",DR,"$411,588",,"$87,523","$153,742",,"$191,232","$5,044",$500,"$1,000","$21,135","$236,385","$3,600","$158,859","$174,298","$210,000",,
2008,9136,"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",DR,,"$56,258","$41,056","$3,382,932",,,,"$1,082,990","$1,451,715","$15,667",$0,$0,$0,"$1,434,475","$2,387,865","$973,976","$1,501,871"
2008,9136,"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",LR,,,,,,,,"$2,404,761","$7,212,774","$12,208,493",$0,"$33,055,058","$62,541,955","$170,899,745","$314,530,274","$401,512,403","$378,582,835"
2008,9136,"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",MB,,"$211,916","$282,744","$21,309,157","$748,555","$7,550,944","$176,483","$15,600,178","$2,686,490","$37,021",$0,"$15,935","$115,173","$1,690,189","$16,650,987","$25,598,663","$63,568,646"
2008,9136,"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",VP,,"$91,115","$168,974","$281,671",,,,,"$1,296,356","$1,514,221",$0,$0,"$888,593","$1,147,843","$1,433,030","$2,666,706","$2,073,312"
2008,9137,Surprise Dial-A-Ride Transit System,Surprise,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",DR,,,,,,,,,,,"$94,477","$64,260","$123,925","$46,497","$92,444",$0,$0
2008,9140,Peoria Transit,Peoria,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",DR,"$83,066",,"$51,647","$25,065","$55,290","$282,334",,"$137,750","$157,073","$178,000","$18,893",$0,$0,"$206,501",$0,"$193,747",$0
2008,9140,Peoria Transit,Peoria,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",MB,,,,,,,"$26,966",,,,,,,,,,
